id,num_orders
1144722,391.89
1375730,331.13
1053781,284.17
1221582,293.93
1101521,205.69
1464391,239.64
1118931,222.87
1023497,439.67
1420872,434.12
1297788,560.33
1050978,387.41
1476707,431.95
1135907,463.44
1294289,463.31
1439672,429.88
1005400,379.38
1106965,407.1
1045465,455.25
1081681,453.52
1421624,370.35
1451474,496.12
1163083,526.18
1083920,496.12
1031606,647.93
1133029,433.73
1003561,436.5
1290934,462.12
1201488,495.93
1364365,495.93
1237813,501.9
1264986,932.2
1161714,939.5
1462364,870.97
1160219,948.83
1266694,541.79
1495739,532.24
1152498,421.31
1113492,1100.15
1366158,1041.93
1439432,1081.86
1053389,1826.3
1036237,1826.3
1283801,1827.65
1406109,1662.26
1097535,1081.86
1294933,1073.25
1149663,1034.12
1179494,1168.95
1424073,1203.91
1245852,1191.08
1365636,1893.11
1106708,1883.95
1153454,1976.16
1249506,1963.73
1172413,1244.42
1444494,1285.69
1478307,1273.28
1067824,321.68
1273706,218.89
1042603,196.88
1090725,179.93
1350396,200.12
1238736,183.64
1471183,193.95
1229870,242.34
1497134,309.17
1120206,240.82
1443390,179.09
1277919,182.8
1436754,173.91
1390757,197.68
1370531,207.04
1439508,194.8
1157260,166.3
1012488,183.9
1453079,184.17
1049953,169.93
1015899,80.9
1068960,84.01
1428482,80.9
1493778,182.15
1084126,120.88
1166141,120.88
1059119,122.66
1344297,84.51
1172465,80.9
1192321,84.51
1015345,567.34
1359792,611.69
1389163,587.42
1002689,747.99
1280135,875.75
1228164,666.55
1068045,761.4
1068382,559.27
1127032,583.26
1475728,552.55
1030230,539.9
1093409,543.74
1249587,536.44
1130025,842.14
1394076,794.62
1349917,803.36
1033575,572.57
1209870,465.83
1482022,579.77
1430894,547.11
1259982,674.41
1060557,691.31
1365049,646.63
1386676,1077.7
1021036,1157.0
1391925,1056.4
1333552,1136.27
1303490,700.43
1410175,706.12
1053503,664.72
1347240,150.28
1443123,150.83
1155221,145.15
1052491,188.55
1145651,170.58
1408518,199.0
1388157,199.28
1165523,152.32
1023502,154.46
1008440,215.53
1359692,244.34
1010337,216.54
1056526,277.09
1321568,224.85
1219292,233.52
1433307,226.26
1061618,232.72
1276246,287.1
1202816,287.1
1152981,251.29
1355233,251.01
1151463,316.02
1002763,264.94
1354095,239.48
1392836,279.48
1283010,319.81
1394082,291.75
1094935,286.07
1151706,287.59
1272083,1272.42
1099221,1228.02
1406384,1272.42
1360566,1526.09
1050703,1484.55
1419040,1526.09
1255087,1634.56
1169109,1261.3
1231535,1219.49
1475079,1246.04
1391392,409.58
1049233,403.01
1369730,390.37
1115309,556.07
1223995,539.32
1026616,555.58
1377442,558.67
1113981,524.61
1396513,519.81
1018206,395.05
1187527,606.59
1266277,543.37
1424653,638.07
1293173,794.99
1230491,730.69
1259128,839.82
1159755,712.6
1061646,543.98
1071202,538.32
1479720,560.35
1364919,1337.23
1267877,1256.04
1371429,1339.49
1258322,2005.46
1177282,2059.98
1177106,2015.16
1301531,2094.49
1219857,1339.11
1280093,1303.51
1152242,1402.56
1158925,561.4
1275715,566.48
1350790,543.6
1391141,512.59
1235746,546.32
1386957,532.81
1124751,533.08
1340094,460.11
1091113,458.19
1152565,437.73
1160226,226.38
1390427,206.61
1493066,185.45
1484452,165.02
1228658,312.6
1261892,291.5
1248921,183.12
1117788,257.62
1297961,276.14
1123998,254.82
1075943,276.63
1096442,271.89
1142841,248.99
1291558,296.16
1176446,319.21
1483366,279.7
1455302,291.35
1166094,273.18
1007265,271.89
1070372,260.94
1169445,572.28
1004578,542.01
1179600,523.36
1308774,457.35
1302648,485.77
1319128,492.62
1088656,525.82
1299376,504.14
1292193,516.1
1305988,516.1
1111122,862.56
1152573,857.85
1139647,818.69
1194544,1012.02
1473726,1175.5
1357020,1237.94
1226117,1144.67
1018768,794.04
1259325,800.0
1497891,786.05
1312971,674.13
1242304,678.5
1358481,693.35
1252129,1195.07
1234652,738.15
1006772,1231.86
1335737,738.15
1082713,550.07
1011159,725.01
1483750,259.73
1279331,256.05
1285467,258.39
1239556,462.34
1177527,541.37
1497342,517.72
1479242,529.7
1457016,355.93
1113685,218.03
1043169,252.44
1208467,232.36
1048369,344.06
1125626,347.76
1261246,346.8
1404288,336.28
1291939,324.13
1470656,293.8
1454603,221.11
1499149,336.1
1279653,660.85
1259804,863.5
1330889,870.17
1456783,1461.93
1451338,1535.01
1455484,1222.89
1463806,1525.79
1293785,834.42
1092809,824.85
1255924,803.39
1254131,302.78
1288768,325.48
1236684,344.49
1159256,347.97
1046393,346.18
1144740,342.76
1387143,346.18
1376447,321.32
1090955,284.2
1367945,299.37
1057981,121.04
1297433,98.58
1064848,96.09
1323764,87.1
1020465,98.67
1332048,86.01
1089745,96.7
1310777,95.46
1455214,96.09
1189682,107.96
1027016,117.89
1191829,128.39
1112122,118.23
1479265,119.17
1126587,142.41
1195982,122.32
1314692,155.36
1493689,149.41
1039169,127.29
1401014,137.51
1049366,102.32
1442356,111.97
1344308,143.51
1057310,143.51
1450163,156.04
1249769,163.43
1328737,100.97
1358230,113.36
1245395,156.88
1227902,113.36
1430287,151.29
1058569,143.6
1492697,129.79
1056546,157.0
1204210,349.6
1224718,287.96
1053778,337.78
1030896,288.5
1088431,342.55
1032604,185.47
1195179,179.07
1441260,95.44
1454430,132.67
1044544,121.8
1203407,109.46
1292029,98.36
1222883,113.56
1037300,115.2
1221223,101.51
1462723,113.56
1160081,126.5
1008310,68.83
1221080,85.66
1059966,114.74
1242487,132.39
1421837,65.27
1057534,139.54
1323943,135.22
1064030,137.25
1498348,135.34
1305194,104.39
1124507,97.65
1348574,137.84
1265021,109.48
1134259,108.09
1124696,124.63
1475116,135.39
1214823,136.83
1395004,108.82
1238037,116.22
1397517,165.87
1160121,113.13
1111558,149.62
1466321,154.96
1138171,149.03
1014190,119.13
1038757,153.52
1263194,128.59
1473297,182.91
1196301,118.22
1263791,105.52
1459846,104.66
1470758,89.02
1038905,112.76
1373055,82.01
1408796,112.78
1021287,72.07
1362049,64.58
1305031,102.48
1152312,60.17
1182144,117.08
1495363,112.81
1424798,95.67
1166644,122.95
1437121,101.69
1336858,88.21
1452469,124.16
1033949,89.48
1049040,87.09
1323615,103.0
1204818,105.9
1250170,63.92
1433375,86.58
1227077,161.81
1348980,68.11
1206710,68.11
1361864,79.34
1302647,79.34
1441050,68.11
1144575,73.7
1190084,110.39
1341158,108.69
1462124,135.26
1360840,226.96
1181465,380.73
1057569,225.45
1057633,241.96
1075114,158.39
1055398,110.04
1333295,188.42
1218491,104.85
1484322,103.36
1151767,159.27
1379516,211.58
1093013,110.63
1131842,121.59
1379192,113.24
1082679,172.94
1152188,138.25
1112827,147.5
1432923,171.11
1327449,181.38
1131015,156.02
1058774,147.5
1031584,139.61
1295532,167.9
1314481,154.89
1312378,153.88
1121476,128.93
1452533,123.17
1151293,188.73
1048430,125.72
1078682,123.17
1174467,117.56
1076674,153.07
1054235,147.26
1438311,189.93
1057232,44.42
1320833,54.19
1369479,55.41
1006298,78.24
1064762,45.7
1129316,45.4
1035694,81.3
1470238,77.82
1083401,55.66
1370288,53.25
1305756,158.28
1334411,169.96
1489347,121.54
1394547,199.48
1031100,337.59
1046296,125.08
1405738,190.21
1070227,205.46
1125353,219.73
1283683,200.06
1170077,74.96
1321401,90.73
1013138,86.19
1488317,88.48
1380337,151.36
1277314,168.26
1442299,94.53
1393959,160.62
1251204,83.88
1297987,123.45
1176123,93.85
1053426,84.1
1362188,82.1
1472327,85.94
1206366,81.39
1257964,80.03
1480277,81.07
1465217,86.98
1284838,89.09
1319585,82.76
1034750,252.48
1053349,288.49
1038291,269.85
1435821,270.3
1307291,270.28
1027398,288.49
1282035,250.31
1302999,250.4
1344130,229.99
1482823,242.83
1054413,195.56
1060287,188.75
1053202,156.07
1107001,88.53
1260188,251.92
1389884,88.94
1011812,85.7
1035060,91.13
1225651,117.49
1269716,92.33
1240478,114.64
1062248,56.69
1457291,118.14
1286949,264.77
1113433,74.5
1102829,76.67
1427631,83.95
1090565,72.23
1300353,114.83
1308012,109.35
1209309,75.25
1003753,75.25
1377975,102.17
1173009,153.46
1125362,116.59
1089147,125.04
1032271,127.76
1304946,107.68
1313934,125.04
1420456,130.35
1176492,69.59
1353610,76.42
1089484,89.24
1072876,88.48
1453728,76.42
1002461,73.72
1125670,65.74
1229468,78.74
1347887,76.42
1251976,78.74
1467138,45.44
1469634,55.41
1126946,53.33
1142560,94.72
1034126,67.12
1405173,50.66
1264903,62.99
1116430,59.17
1118886,94.47
1452755,68.15
1191468,102.65
1043523,94.26
1106934,91.79
1232746,107.88
1150178,107.56
1464884,97.86
1454215,111.66
1276479,101.15
1157583,107.14
1435668,91.79
1136999,94.2
1287425,90.32
1111884,69.5
1387039,103.67
1463169,103.79
1083258,72.04
1490887,58.96
1006545,103.79
1400409,180.05
1240207,125.49
1227620,85.57
1060282,165.17
1212298,157.27
1324089,108.84
1160616,145.27
1125254,152.26
1367408,154.05
1164080,151.49
1095594,67.31
1441231,97.38
1170969,95.15
1139622,54.47
1026791,98.13
1350098,95.42
1405296,53.98
1019197,54.47
1440115,56.13
1130244,99.28
1154927,100.78
1240618,124.54
1454523,118.89
1127908,123.56
1137267,103.75
1432625,105.67
1090433,95.58
1173379,96.0
1020333,101.86
1261895,123.2
1356790,84.71
1484671,79.76
1228708,79.69
1324032,116.21
1103003,66.58
1430610,153.27
1195267,126.02
1236706,118.98
1340005,154.57
1217303,123.71
1363159,141.72
1364616,154.36
1429146,162.19
1464202,160.78
1068354,161.43
1005203,174.22
1414175,450.86
1481232,191.8
1129914,173.42
1238863,201.7
1118582,171.29
1250962,149.61
1371087,138.78
1061066,178.01
1075569,176.77
1396314,125.11
1126504,133.05
1021878,185.68
1483622,145.01
1166168,107.95
1461237,103.83
1086120,89.31
1232933,78.02
1317953,132.78
1153701,71.87
1457380,91.92
1177992,84.42
1243007,125.29
1132306,77.21
1102349,71.64
1332886,107.26
1425258,118.03
1268577,87.53
1234680,115.91
1047888,127.36
1034989,253.2
1205178,140.85
1210375,116.22
1451900,110.84
1444837,80.1
1427314,220.94
1151744,164.36
1013929,210.41
1302552,228.0
1026832,227.63
1427606,88.75
1339299,172.64
1074211,251.9
1319989,171.04
1209709,171.16
1045996,101.06
1044730,112.08
1150354,114.19
1446291,150.54
1001106,164.0
1356071,134.9
1101252,168.03
1223036,128.88
1134987,143.61
1062304,96.96
1432305,192.27
1283783,163.86
1146363,150.98
1465455,208.44
1036398,157.05
1203802,138.7
1456889,140.77
1478238,141.63
1049845,156.75
1100984,178.56
1318214,122.07
1354676,135.67
1043464,104.22
1095610,105.17
1445857,142.23
1165646,126.83
1109736,118.14
1250867,110.31
1104719,60.7
1495669,107.79
1363126,87.02
1194682,114.62
1249099,114.62
1169404,113.54
1389391,92.64
1228033,126.85
1356727,97.18
1063529,100.73
1123761,98.11
1158737,72.47
1372362,143.11
1219920,57.91
1103872,82.64
1397755,143.11
1402368,119.92
1481384,174.31
1303248,114.5
1493585,161.66
1207746,150.98
1260226,34.86
1411677,58.29
1250015,38.04
1337063,85.11
1043837,33.09
1308940,58.99
1458855,40.8
1263616,32.95
1367996,63.25
1339708,79.1
1470087,64.93
1032828,66.41
1124041,93.95
1369678,82.68
1461502,83.81
1143046,85.35
1456341,75.81
1035674,84.38
1128260,66.27
1479808,86.62
1366617,87.57
1126860,93.39
1002342,168.62
1463533,376.13
1180427,195.78
1146882,178.12
1256418,122.28
1085624,129.96
1398280,83.68
1392618,65.5
1300685,90.45
1284845,83.12
1117229,93.68
1442984,92.61
1478254,87.4
1022424,95.5
1471167,79.49
1149469,93.86
1481394,79.35
1144252,103.01
1266770,81.12
1345020,90.65
1498588,129.45
1081567,94.21
1136800,94.29
1404563,118.88
1048698,112.8
1379696,148.94
1494614,102.21
1217878,119.58
1482713,173.63
1356321,104.68
1070528,174.68
1339004,170.84
1448727,231.79
1208422,167.06
1280808,157.71
1010670,212.72
1175851,117.76
1049952,59.29
1310650,72.39
1236773,38.34
1173994,99.94
1441700,44.66
1402904,64.1
1376912,47.22
1308727,64.31
1064523,42.23
1043894,62.57
1429360,120.04
1120903,98.62
1255283,71.81
1228809,115.71
1257624,190.98
1066626,204.18
1383790,115.71
1236459,111.45
1158042,75.94
1110951,166.71
1410135,213.36
1357911,224.04
1362697,223.59
1435716,233.4
1116399,239.51
1082279,226.09
1320535,225.14
1184574,229.66
1355189,367.01
1300394,203.77
1429233,79.83
1373773,71.97
1103191,62.29
1184979,92.73
1261848,88.69
1460475,79.83
1171496,112.16
1341287,78.23
1149009,85.06
1075015,108.52
1416516,121.36
1076235,210.6
1300518,114.52
1129548,192.41
1203648,173.29
1009223,110.13
1231638,173.38
1418807,214.07
1286622,205.46
1082562,99.82
1029884,121.63
1066120,116.2
1369386,170.12
1059676,94.47
1429101,105.97
1172837,91.62
1158730,98.44
1408804,84.91
1179836,97.05
1168556,83.62
1351594,107.98
1370272,135.55
1485920,125.6
1020051,107.22
1102709,125.34
1069020,126.26
1072489,130.59
1428154,118.23
1119021,96.42
1294168,112.87
1325209,32.48
1203492,57.5
1182168,223.67
1278151,95.94
1007474,97.82
1458641,93.22
1054272,108.81
1238139,203.84
1255484,89.67
1063187,73.91
1314804,49.52
1085036,121.37
1054001,68.0
1288387,109.15
1286151,74.02
1247116,76.38
1113318,44.79
1229001,106.39
1433304,53.13
1401068,95.03
1187242,54.48
1359625,44.79
1185356,46.9
1040153,44.79
1008719,49.44
1306276,88.22
1112398,78.22
1457331,154.9
1202120,118.65
1321446,118.69
1029940,88.22
1274550,124.01
1179351,135.13
1308289,121.64
1202474,70.38
1294042,61.35
1428145,160.79
1207278,57.84
1051663,64.38
1181734,91.13
1126206,119.04
1134606,85.2
1113723,53.96
1397919,57.84
1491918,61.35
1295018,64.84
1114607,81.85
1359954,162.66
1019313,85.52
1059851,97.65
1476929,80.82
1410152,62.18
1220929,64.84
1319121,141.05
1236073,86.8
1366721,120.6
1369157,72.71
1357947,89.46
1034851,99.84
1441985,101.06
1444957,94.89
1036924,231.49
1018734,113.1
1040888,92.15
1209466,88.58
1114881,94.34
1037344,39.77
1030428,72.85
1312113,74.89
1000666,68.28
1146575,54.23
1350267,71.81
1384048,68.28
1331565,70.71
1166954,70.91
1356764,144.62
1146613,89.27
1337790,111.25
1005714,158.79
1047886,94.9
1490612,153.2
1248990,89.93
1106562,157.38
1197378,135.7
1296853,182.53
1391435,162.57
1099528,129.25
1117969,159.61
1054117,200.77
1103779,79.06
1285350,215.82
1367217,222.16
1416683,126.73
1118412,172.11
1293675,209.1
1468082,297.07
1288867,277.51
1441255,285.4
1214742,325.0
1441994,331.61
1247355,285.94
1281129,308.7
1135082,218.13
1180798,305.37
1014022,297.19
1478521,124.68
1086088,89.97
1254550,121.86
1173254,89.97
1348587,133.39
1358767,94.73
1078871,116.41
1031293,171.69
1221401,99.16
1192753,94.2
1479955,153.18
1278982,136.31
1466318,158.43
1114726,157.97
1050846,162.69
1326323,152.93
1354098,181.59
1392774,148.58
1088550,152.53
1065051,144.42
1194476,161.15
1212725,124.27
1190444,157.27
1254939,105.88
1111305,161.61
1331353,158.69
1022768,123.85
1380047,158.69
1488338,234.74
1152614,245.91
1164145,63.45
1401174,95.66
1240971,129.88
1022654,51.64
1067611,167.4
1068928,201.64
1168286,233.46
1084785,109.6
1342342,129.74
1342060,85.39
1212040,114.9
1451556,136.96
1346851,113.45
1046242,172.04
1228211,162.4
1458620,180.01
1473716,191.72
1157852,145.63
1185048,173.47
1309272,136.85
1298757,131.76
1346606,129.62
1350474,103.4
1096561,255.23
1424462,245.33
1257115,290.95
1448606,176.23
1410308,182.96
1397778,223.54
1274838,173.2
1401754,113.76
1091471,57.2
1300817,120.81
1193216,141.1
1060409,95.98
1209654,122.09
1282653,106.08
1425189,146.84
1361061,133.53
1099961,50.32
1466260,120.05
1271724,115.8
1362659,106.37
1466995,152.17
1019525,98.74
1013636,158.52
1026870,99.17
1368359,120.05
1495646,107.72
1364816,136.82
1062418,91.74
1368546,109.75
1200473,193.0
1130835,210.7
1047685,88.5
1126061,195.49
1163821,86.99
1169619,152.63
1401462,154.44
1073198,109.75
1284152,27.9
1466198,35.18
1199378,96.06
1397692,110.56
1370363,60.47
1400901,54.8
1201023,83.42
1164774,83.42
1358350,88.84
1204434,57.47
1217530,93.96
1112317,103.85
1451006,122.85
1322215,133.51
1227037,108.54
1388600,105.34
1133186,167.49
1122416,114.0
1275720,127.57
1362231,96.96
1217244,82.67
1236590,77.78
1312208,110.43
1054258,81.86
1020243,123.25
1464033,81.57
1362544,120.82
1365100,90.51
1147950,115.81
1326431,95.43
1095932,141.17
1086204,97.4
1347932,154.87
1323389,159.89
1360373,88.2
1369485,169.08
1156482,121.93
1473466,105.28
1107803,204.05
1361421,97.4
1181520,101.08
1025776,132.21
1177948,116.96
1203571,135.3
1209590,133.21
1058406,156.6
1304622,107.18
1301362,115.39
1232376,95.37
1348216,97.55
1224120,124.27
1083028,119.44
1435741,170.65
1227990,152.36
1102401,126.54
1494941,148.33
1405194,137.3
1160706,128.26
1389486,121.87
1475674,132.24
1406716,204.28
1168881,182.56
1213366,213.35
1086686,302.51
1061143,278.45
1017207,253.48
1414578,310.43
1102297,148.57
1216870,151.87
1373185,147.15
1332509,154.25
1446201,85.62
1149507,148.74
1415178,164.29
1053667,124.94
1197479,104.81
1123521,161.18
1253597,142.2
1131618,121.78
1110181,153.92
1120430,120.61
1247851,91.69
1031048,131.99
1106408,130.11
1029543,138.89
1193017,121.57
1261642,111.24
1395556,128.65
1005813,129.69
1037275,124.06
1327840,101.48
1489316,160.53
1191403,204.93
1162076,171.02
1079663,114.71
1018683,171.02
1134125,129.07
1097271,100.12
1341114,116.94
1302813,139.33
1220386,114.31
1106959,118.32
1152967,111.27
1280185,154.18
1165417,134.89
1270138,104.38
1207627,104.16
1058052,143.08
1180711,97.99
1093029,136.85
1070835,121.64
1305429,72.74
1055665,90.39
1157152,90.1
1311164,83.99
1427990,115.12
1104489,97.92
1111825,226.21
1447194,104.02
1363630,104.54
1194788,94.34
1118413,115.12
1463339,112.33
1322713,91.64
1217125,158.99
1149362,91.95
1063625,90.68
1315041,93.94
1337564,94.25
1400460,105.95
1333742,46.33
1206421,55.77
1199447,52.96
1437393,129.53
1095013,146.35
1022502,29.2
1096667,34.87
1443356,34.72
1021862,70.91
1219773,46.31
1232610,176.96
1201589,130.47
1151450,162.58
1281317,147.08
1477767,209.94
1405278,245.08
1491066,146.56
1163517,257.9
1474008,259.92
1233979,139.6
1133739,46.52
1008228,151.86
1240884,141.0
1411585,98.04
1497767,138.7
1401894,132.86
1209535,99.11
1456302,100.9
1246946,132.61
1147337,132.86
1061395,176.65
1343240,107.36
1427859,171.33
1374160,167.59
1231678,161.84
1155753,179.67
1250372,110.19
1006089,107.36
1128300,167.59
1108889,178.81
1280461,184.57
1042807,104.82
1403241,122.12
1184545,203.09
1338050,126.66
1026597,191.65
1451444,272.32
1001753,118.54
1244369,196.62
1114154,229.03
1319822,66.19
1473225,57.87
1002219,57.42
1427842,56.73
1356650,82.32
1312521,77.48
1343939,59.16
1224754,105.94
1361200,71.72
1375139,55.53
1144073,159.41
1191055,131.32
1181166,131.24
1077761,194.59
1198249,193.57
1003774,194.67
1105094,215.02
1297253,219.56
1255680,193.28
1356046,195.56
1132041,60.31
1376468,72.16
1370975,92.19
1426059,74.06
1497986,150.31
1150833,77.93
1457734,80.18
1238587,150.05
1176143,67.86
1360564,76.07
1267634,50.57
1465123,42.95
1362254,50.57
1237389,66.7
1466483,82.18
1041421,86.43
1060615,50.57
1326935,50.47
1421533,43.87
1069064,66.7
1292295,214.63
1399190,248.53
1266238,254.03
1444705,240.26
1470695,259.54
1390864,248.53
1348562,229.59
1144931,253.3
1206962,256.55
1308925,286.15
1100592,133.06
1151563,179.86
1072177,139.86
1157690,138.55
1067421,87.82
1049469,86.67
1177757,159.69
1121323,89.97
1259921,86.37
1270504,89.97
1494088,100.5
1397155,114.38
1449226,101.93
1133501,97.88
1467808,224.16
1074575,125.55
1486099,140.41
1048727,107.38
1006233,97.17
1068633,104.0
1248265,75.78
1195954,75.78
1381379,74.83
1281126,76.87
1498748,72.08
1284086,116.83
1293530,72.08
1436975,77.65
1122080,77.65
1074197,42.55
1258810,47.04
1355439,53.65
1391099,81.78
1094315,75.04
1011887,72.33
1403191,66.6
1078789,87.08
1258021,98.2
1033797,122.98
1351003,99.0
1258210,99.0
1050711,144.15
1134300,92.17
1385089,98.54
1353835,98.47
1121782,90.54
1427360,267.22
1079149,122.1
1102512,121.9
1361643,125.97
1135403,148.74
1171163,62.11
1473307,74.58
1038042,121.11
1053898,98.85
1496571,155.54
1142142,157.37
1162420,168.06
1281563,125.55
1381705,58.12
1036303,76.25
1392380,76.25
1120250,58.12
1163736,58.12
1382021,58.12
1144237,62.53
1346381,66.47
1338612,62.02
1313356,155.2
1098373,105.93
1445551,178.47
1161659,153.11
1234799,168.53
1430511,150.45
1118431,147.54
1302929,154.87
1019797,148.87
1292764,141.21
1420778,91.73
1477933,127.5
1197090,120.35
1390893,98.47
1421101,133.5
1499403,133.5
1382081,142.71
1140362,91.13
1093489,123.94
1356618,120.34
1311397,163.64
1477907,150.58
1216651,148.09
1123580,193.67
1417666,207.72
1002038,214.13
1084662,174.42
1489354,210.85
1158075,222.14
1042125,160.14
1302852,155.32
1295333,98.7
1476917,98.7
1237095,160.74
1166445,133.06
1367644,157.3
1036146,105.2
1400369,149.12
1221061,161.88
1304194,100.07
1493677,79.91
1395010,93.94
1247358,257.66
1240240,80.64
1259542,93.81
1218111,75.62
1336611,116.2
1303301,84.94
1012579,133.56
1153179,91.89
1080327,86.69
1006454,116.77
1272369,92.37
1172167,263.59
1056647,121.06
1470064,124.6
1382964,113.67
1041090,253.58
1365341,139.89
1197741,257.03
1177846,148.21
1216716,147.33
1485789,122.44
1000405,155.18
1377293,161.35
1149679,64.87
1357633,167.39
1069951,172.77
1394657,174.07
1342487,178.37
1361706,96.73
1014000,85.39
1039951,104.63
1473600,140.57
1265560,142.46
1462466,138.69
1114666,101.69
1443948,137.82
1401506,101.69
1253336,113.93
1079777,133.39
1270643,165.34
1446195,128.96
1484197,203.02
1200304,215.65
1287827,135.07
1248108,127.75
1403904,124.76
1021726,159.12
1376640,200.61
1277505,90.97
1071404,78.61
1194259,128.88
1492522,124.87
1483263,70.67
1300957,171.34
1391820,87.36
1444828,77.19
1235646,128.7
1149262,125.41
1322377,91.73
1337290,108.13
1196913,99.25
1460320,91.19
1153742,115.71
1462187,103.02
1478440,116.5
1329534,114.59
1221070,90.13
1030670,97.69
1246489,91.67
1496832,85.52
1383829,93.71
1252476,116.79
1249332,107.96
1480810,125.86
1096564,108.94
1298371,147.89
1482350,166.94
1239703,156.49
1273502,44.27
1059327,29.82
1125014,34.54
1174617,78.74
1311410,69.11
1163684,80.81
1396950,36.76
1264284,80.35
1287395,66.52
1199233,65.47
1430712,59.78
1446867,65.99
1068263,73.78
1028358,95.15
1237914,112.59
1119781,106.18
1084443,105.45
1075103,67.67
1430774,68.85
1463395,62.67
1223345,218.39
1198378,224.65
1347688,241.17
1098095,208.05
1101245,433.93
1084840,226.81
1318929,187.05
1077102,409.65
1381116,188.37
1192516,258.64
1158959,53.83
1168138,66.92
1428415,90.01
1472745,86.28
1480196,73.99
1429232,94.27
1218254,86.29
1177828,60.34
1417973,87.31
1275299,72.38
1370833,98.9
1443525,89.36
1428650,92.18
1447715,133.19
1224368,165.01
1160516,158.37
1224600,101.75
1379561,74.49
1221505,71.02
1025904,73.68
1106508,179.94
1154157,172.9
1238399,108.04
1378815,171.38
1442340,202.06
1109352,106.68
1494813,182.43
1150862,197.92
1491323,171.38
1243524,164.58
1377098,69.65
1382624,71.45
1309943,73.84
1234906,41.08
1319758,45.91
1142998,73.84
1078062,91.91
1396355,41.38
1377697,76.12
1131561,80.98
1141020,116.15
1137816,116.41
1268877,118.02
1177855,132.85
1418558,143.18
1134734,128.65
1325056,124.44
1145992,143.28
1049420,124.44
1362616,106.69
1265438,141.84
1381530,125.34
1377302,172.17
1042953,243.66
1463037,240.72
1290141,241.68
1216489,239.8
1023277,268.64
1014891,247.58
1036389,166.11
1428924,109.5
1232381,127.7
1448200,102.14
1347708,84.16
1362845,94.8
1125996,90.57
1015315,61.21
1100625,86.49
1102718,90.8
1156700,279.18
1143542,135.92
1114521,225.05
1225380,119.76
1442696,118.87
1201493,126.74
1189643,224.5
1067946,117.25
1090206,116.02
1421095,121.03
1497894,105.71
1483400,93.76
1187366,73.57
1092508,108.51
1105494,103.62
1061530,103.89
1192020,175.76
1057605,96.78
1287959,73.57
1073416,108.86
1004476,113.87
1179367,98.36
1282419,105.48
1314155,174.94
1480818,124.74
1213921,125.39
1054327,120.8
1402384,105.01
1489585,98.36
1284450,111.59
1250269,55.76
1408921,222.13
1277776,100.01
1182721,102.96
1055751,61.88
1311052,228.9
1005347,75.53
1143886,93.67
1494235,55.1
1179911,109.52
1179936,67.54
1233478,52.49
1399946,74.12
1032955,68.39
1002856,56.12
1287783,75.14
1166709,97.67
1346583,75.14
1286122,140.33
1154251,128.67
1185029,109.6
1067710,126.28
1416184,139.99
1093010,79.6
1226046,79.17
1255874,77.91
1480365,66.87
1240015,148.78
1072056,79.6
1281383,78.46
1239082,71.46
1018331,107.21
1290273,134.83
1022303,87.77
1328781,117.7
1321002,132.55
1466438,121.7
1021318,70.24
1362220,85.3
1050893,43.08
1316942,109.59
1067443,85.61
1061638,83.95
1068385,43.08
1062592,37.3
1335692,111.54
1099468,78.1
1445308,69.88
1183480,44.38
1324344,92.93
1280829,145.66
1343500,93.41
1132022,69.82
1259861,150.94
1231386,92.87
1372949,93.17
1095880,98.74
1321490,95.63
1015489,91.93
1154649,84.34
1155410,66.45
1155845,64.79
1128430,72.35
1196226,118.5
1399997,81.42
1412783,89.76
1384724,66.47
1446797,91.84
1430688,81.69
1262540,44.12
1323752,45.93
1343272,89.5
1008406,92.53
1426204,93.9
1423852,74.16
1340706,91.04
1362799,73.33
1018544,94.46
1108099,83.67
1140422,132.59
1476136,125.32
1183601,140.88
1392652,112.81
1281225,127.42
1076397,123.79
1455589,280.95
1427470,136.55
1378157,113.25
1279057,170.4
1092985,113.28
1259030,173.91
1326687,177.83
1373522,129.56
1157350,139.47
1250173,167.9
1152295,163.99
1348202,159.83
1284570,95.14
1249067,248.15
1353480,237.35
1009158,203.72
1310983,266.44
1397538,246.72
1114236,241.31
1307389,259.55
1488789,255.29
1247508,119.43
1174313,246.72
1126260,139.52
1180004,117.55
1163284,156.27
1258768,139.52
1498538,109.1
1096137,159.29
1343181,107.16
1488101,164.27
1176648,124.81
1126581,135.09
1456560,149.25
1291901,134.41
1330248,144.45
1102993,143.25
1171305,147.66
1394882,143.92
1013097,151.1
1490074,140.75
1358294,125.91
1068255,187.78
1356515,152.56
1292414,151.57
1486912,151.24
1112470,283.34
1398419,127.2
1308975,135.72
1342069,281.81
1451824,149.73
1460152,157.36
1498359,276.74
1359621,102.07
1394966,93.83
1076123,132.67
1051967,98.75
1337804,221.2
1265780,218.13
1073998,111.35
1027170,148.88
1029422,150.09
1384721,110.17
1053730,126.62
1010218,128.13
1202683,122.59
1228604,244.67
1140034,401.51
1316768,169.53
1108944,192.51
1393643,235.4
1488743,162.16
1443959,119.52
1170261,250.44
1200413,224.73
1249578,246.03
1392101,283.68
1076983,232.37
1395094,242.59
1291487,238.97
1166161,249.49
1237836,242.57
1109620,245.6
1480288,92.9
1388976,53.74
1119648,108.15
1321873,100.27
1261615,95.62
1427961,98.97
1363989,123.98
1410687,154.33
1431485,105.52
1457142,142.13
1145664,95.01
1066734,94.01
1374651,94.83
1279324,103.62
1409608,175.51
